cultivar,orchard_id,location,flag,month,diff_mean_PrDCAgtCA_flag1_minus_flag0,ci_low,ci_high
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_othello,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_othello,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),harvest_warmer_than_othello,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,September,-0.0007486500000000006,-0.0011999999999999997,-0.00030000000000000165
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,October,-0.001100899999999998,-0.0013999999999999985,-0.0007999999999999986
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,November,0.0020498500000000006,0.0020000000000000018,0.002100000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,December,-0.17567089999999996,-0.2657,-0.0851
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,January,-0.18191924999999995,-0.2714,-0.0919
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,February,-0.19072674999999992,-0.28269999999999995,-0.09820000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,March,0.10195054999999996,-0.1305,0.3358
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,April,0.10225594999999997,-0.12840000000000001,0.3343
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,May,0.11161210000000002,-0.11699999999999999,0.3416
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,June,0.37999360000000004,0.012300000000000089,0.7499
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,July,0.3842924,0.016199999999999992,0.7546
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cooler_than_othello,August,0.3922148999999999,0.03159999999999996,0.755
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_warmer_than_othello,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cooler_than_othello,August,,,
